Date,OpenHeating,HighHeating,LowHeating,CloseHeating,VolumeHeating
2002-01-10,0.54,0.555,0.536,0.5533,22182
2002-01-11,0.555,0.557,0.536,0.5394,20807
2002-01-14,0.5395,0.547,0.509,0.5166,25378
2002-01-15,0.5189,0.534,0.516,0.5207,18042
2002-01-16,0.519,0.535,0.5095,0.5321,20154
2002-01-17,0.536,0.538,0.508,0.5145,24750
2002-01-18,0.515,0.529,0.5125,0.5141,15016
2002-01-22,0.515,0.5265,0.5075,0.5141,16112
2002-01-23,0.515,0.532,0.515,0.5253,20233
2002-01-24,0.524,0.5375,0.52,0.5339,16674
2002-01-25,0.536,0.541,0.516,0.5373,22426
2002-01-28,0.5373,0.5425,0.527,0.5313,17265
2002-01-29,0.532,0.532,0.519,0.5205,16640
2002-01-30,0.5205,0.5205,0.499,0.5091,19775
2002-01-31,0.511,0.535,0.508,0.5229,18660
2002-02-01,0.53,0.557,0.521,0.5531,29562
2002-02-04,0.545,0.551,0.536,0.5381,20745
2002-02-05,0.5381,0.5395,0.529,0.5369,19457
2002-02-06,0.5365,0.545,0.526,0.5279,18215
2002-02-07,0.528,0.5295,0.51,0.5194,28935
2002-02-08,0.521,0.537,0.52,0.5334,24492
2002-02-11,0.5355,0.57,0.5275,0.5619,23405
2002-02-12,0.5605,0.566,0.5435,0.546,27989
2002-02-13,0.545,0.567,0.5378,0.554,20087
2002-02-14,0.554,0.5625,0.551,0.5562,15929
2002-02-15,0.5535,0.56,0.548,0.5589,19410
2002-02-19,0.5505,0.554,0.5428,0.544,16974
2002-02-20,0.545,0.545,0.529,0.5309,20617
2002-02-21,0.5325,0.561,0.531,0.5494,26023
2002-02-22,0.5501,0.554,0.5425,0.5461,19106
2002-02-25,0.5435,0.545,0.523,0.5251,19574
2002-02-26,0.525,0.555,0.525,0.5518,20588
2002-02-27,0.5518,0.568,0.5452,0.5539,22219
2002-02-28,0.556,0.571,0.553,0.5628,17427
2002-03-01,0.57,0.5965,0.5665,0.5887,28678
2002-03-04,0.584,0.592,0.579,0.5845,14919
2002-03-05,0.5845,0.6045,0.5845,0.6014,26582
2002-03-06,0.601,0.6079,0.591,0.5993,19876
2002-03-07,0.6007,0.645,0.6007,0.6189,24027
2002-03-08,0.6196,0.625,0.608,0.6194,18145
2002-03-11,0.6255,0.6422,0.6242,0.6345,17678
2002-03-12,0.6345,0.638,0.6226,0.6349,17127
2002-03-13,0.637,0.655,0.634,0.6482,25471
2002-03-14,0.645,0.659,0.635,0.657,25555
2002-03-15,0.657,0.659,0.645,0.6476,15277
2002-03-18,0.645,0.67,0.6425,0.6648,12927
2002-03-19,0.66,0.6675,0.656,0.6612,15413
2002-03-20,0.6653,0.6865,0.658,0.6657,21999
2002-03-21,0.663,0.673,0.648,0.6714,17544
2002-03-22,0.658,0.675,0.6505,0.6527,23219
2002-03-25,0.6485,0.6515,0.635,0.6416,20201
2002-03-26,0.6485,0.658,0.637,0.6568,15861
2002-03-27,0.657,0.67,0.6398,0.6672,19337
2002-03-28,0.664,0.674,0.655,0.6689,16069
2002-04-01,0.6775,0.695,0.6775,0.6869,13256
2002-04-02,0.685,0.718,0.685,0.7095,19280
2002-04-03,0.708,0.712,0.698,0.7083,15237
2002-04-04,0.706,0.735,0.685,0.6866,20572
2002-04-05,0.7,0.7005,0.656,0.6822,23739
2002-04-08,0.7,0.709,0.689,0.693,16374
2002-04-09,0.693,0.697,0.673,0.678,21770
2002-04-10,0.678,0.6845,0.668,0.6784,17650
2002-04-11,0.6784,0.6785,0.646,0.6471,24136
2002-04-12,0.6465,0.65,0.5995,0.6005,27123
2002-04-15,0.6081,0.635,0.605,0.6334,24281
2002-04-16,0.63,0.65,0.625,0.6378,16146
2002-04-17,0.6395,0.655,0.635,0.654,13604
2002-04-18,0.6535,0.669,0.6518,0.6558,13619
2002-04-19,0.6555,0.663,0.644,0.6591,14475
2002-04-22,0.66,0.669,0.646,0.6581,13517
2002-04-23,0.658,0.671,0.656,0.6653,11256
2002-04-24,0.6665,0.667,0.648,0.6612,11726
2002-04-25,0.663,0.6825,0.6575,0.672,12134
2002-04-26,0.6715,0.6825,0.6527,0.679,15192
2002-04-29,0.6785,0.694,0.6704,0.692,15959
2002-04-30,0.689,0.6927,0.6815,0.689,15478
2002-05-01,0.6915,0.693,0.6715,0.6742,11581
2002-05-02,0.6716,0.673,0.647,0.6607,23455
2002-05-03,0.663,0.6684,0.653,0.6653,14804
2002-05-06,0.662,0.662,0.644,0.6498,11195
2002-05-07,0.6495,0.661,0.646,0.6586,17707
2002-05-08,0.6595,0.68,0.6586,0.674,22444
2002-05-09,0.675,0.679,0.666,0.6779,19475
2002-05-10,0.679,0.696,0.6785,0.6892,23668
2002-05-13,0.6835,0.696,0.675,0.6945,20369
2002-05-14,0.6945,0.722,0.6945,0.7168,18468
2002-05-15,0.714,0.721,0.675,0.6779,54
2002-05-16,0.685,0.6915,0.667,0.6816,17077
2002-05-17,0.6848,0.687,0.671,0.686,10598
2002-05-20,0.686,0.697,0.6795,0.6899,12599
2002-05-21,0.69,0.69,0.662,0.6677,22126
2002-05-22,0.6664,0.676,0.6585,0.6695,12096
2002-05-23,0.67,0.6815,0.662,0.665,11650
2002-05-24,0.663,0.6679,0.655,0.6595,11291
2002-05-28,0.655,0.6565,0.6375,0.6399,16215
2002-05-29,0.638,0.6545,0.632,0.6531,14947
2002-05-30,0.652,0.653,0.618,0.6215,16321
2002-05-31,0.625,0.641,0.618,0.6297,12539
2002-06-03,0.64,0.644,0.6325,0.635,11878
2002-06-04,0.6365,0.646,0.634,0.6428,16562
2002-06-05,0.6435,0.6435,0.6295,0.636,16262
2002-06-06,0.6375,0.6475,0.621,0.6348,23071
2002-06-07,0.6369,0.6391,0.624,0.6317,19308
2002-06-10,0.628,0.631,0.621,0.6233,16772
2002-06-11,0.623,0.624,0.614,0.6186,20816
2002-06-12,0.6185,0.6375,0.6185,0.6307,21150
2002-06-13,0.632,0.663,0.6311,0.6603,26835
2002-06-14,0.6604,0.667,0.647,0.664,16866
2002-06-17,0.667,0.675,0.664,0.6649,14949
2002-06-18,0.665,0.669,0.653,0.6549,19236
2002-06-19,0.6555,0.6685,0.65,0.6524,17077
2002-06-20,0.6525,0.6615,0.647,0.6603,13304
2002-06-21,0.66,0.669,0.64,0.6489,16310
2002-06-24,0.6482,0.671,0.6482,0.6664,13207
2002-06-25,0.6685,0.678,0.658,0.6589,15808
2002-06-26,0.6581,0.6705,0.6515,0.6663,17854
2002-06-27,0.67,0.676,0.666,0.6729,14177
2002-06-28,0.672,0.682,0.6645,0.6796,13610
2002-07-01,0.683,0.688,0.6775,0.6802,10116
2002-07-02,0.6805,0.6925,0.6785,0.6871,18455
2002-07-03,0.686,0.691,0.681,0.6877,19447
2002-07-08,0.6877,0.6877,0.666,0.668,23948
2002-07-09,0.669,0.672,0.662,0.6705,19807
2002-07-10,0.671,0.695,0.671,0.6867,31323
2002-07-11,0.684,0.6945,0.683,0.6901,19479
2002-07-12,0.6901,0.707,0.6901,0.7054,20810
2002-07-15,0.7061,0.714,0.695,0.6955,19603
2002-07-16,0.6955,0.713,0.6885,0.7109,19047
2002-07-17,0.7071,0.714,0.698,0.7098,18366
2002-07-18,0.7095,0.7105,0.7,0.7018,11801
2002-07-19,0.701,0.708,0.69,0.7014,20311
2002-07-22,0.6985,0.6985,0.667,0.6711,26203
2002-07-23,0.671,0.679,0.657,0.6585,25966
2002-07-24,0.657,0.679,0.654,0.676,16253
2002-07-25,0.675,0.6785,0.667,0.6741,15392
2002-07-26,0.672,0.675,0.663,0.6675,12947
2002-07-29,0.6671,0.6715,0.664,0.666,7098
2002-07-30,0.667,0.6925,0.6657,0.6887,12540
2002-07-31,0.6925,0.6975,0.67,0.6764,13075
2002-08-01,0.6855,0.692,0.6705,0.672,26626
2002-08-02,0.674,0.68,0.656,0.6766,22836
2002-08-05,0.677,0.68,0.662,0.6664,16291
2002-08-06,0.665,0.679,0.664,0.6778,15543
2002-08-07,0.679,0.68,0.6595,0.6661,23330
2002-08-08,0.6565,0.675,0.6565,0.6724,20322
2002-08-09,0.6733,0.678,0.6685,0.6718,12474
2002-08-12,0.6744,0.697,0.662,0.6946,28172
2002-08-13,0.6905,0.697,0.687,0.6942,16761
2002-08-14,0.695,0.707,0.693,0.7014,16355
2002-08-15,0.7034,0.729,0.6985,0.7278,22665
2002-08-16,0.729,0.736,0.7188,0.7345,14379
2002-08-19,0.7325,0.745,0.726,0.7339,16292
2002-08-20,0.7342,0.742,0.7285,0.738,19291
2002-08-21,0.735,0.762,0.7285,0.7542,15882
2002-08-22,0.754,0.755,0.745,0.7482,12772
2002-08-23,0.7472,0.7472,0.738,0.739,15472
2002-08-26,0.7427,0.7565,0.738,0.7511,14479
2002-08-27,0.7495,0.76,0.7475,0.7501,18277
2002-08-28,0.7495,0.753,0.741,0.7445,14399
2002-08-29,0.7445,0.756,0.7405,0.7539,27
2002-08-30,0.753,0.755,0.745,0.7482,11890
2002-09-03,0.7635,0.7639,0.725,0.7281,31970
2002-09-04,0.729,0.755,0.7273,0.7503,22846
2002-09-05,0.7505,0.774,0.75,0.7731,22651
2002-09-06,0.7731,0.797,0.771,0.7839,18303
2002-09-09,0.7798,0.7945,0.774,0.7862,16601
2002-09-10,0.7861,0.8025,0.7861,0.7927,19167
2002-09-11,0.7915,0.793,0.784,0.7897,14816
2002-09-12,0.7885,0.79,0.7625,0.7658,26347
2002-09-13,0.7684,0.79,0.7652,0.7867,23659
2002-09-16,0.787,0.7885,0.7785,0.7837,12209
2002-09-17,0.7802,0.783,0.755,0.7723,21172
2002-09-18,0.7711,0.792,0.7711,0.7891,19824
2002-09-19,0.789,0.795,0.781,0.7881,15064
2002-09-20,0.7885,0.8025,0.785,0.787,16279
2002-09-23,0.8,0.811,0.795,0.8057,19716
2002-09-24,0.806,0.8183,0.8025,0.807,28456
2002-09-25,0.8085,0.8095,0.798,0.8063,19127
2002-09-26,0.8063,0.81,0.791,0.804,16506
2002-09-27,0.8015,0.811,0.796,0.8038,15327
2002-09-30,0.811,0.811,0.794,0.8018,16657
2002-10-01,0.81,0.8295,0.81,0.8204,22178
2002-10-02,0.82,0.8248,0.807,0.8135,20913
2002-10-03,0.8155,0.82,0.7885,0.7943,27609
2002-10-04,0.7943,0.8005,0.786,0.7919,19312
2002-10-07,0.7925,0.8018,0.784,0.7916,19132
2002-10-08,0.794,0.795,0.777,0.7905,19935
2002-10-09,0.793,0.802,0.787,0.7942,23338
2002-10-10,0.794,0.795,0.772,0.783,24590
2002-10-11,0.7765,0.7925,0.7765,0.7897,7844
2002-10-14,0.792,0.812,0.786,0.8089,19094
2002-10-15,0.809,0.8125,0.794,0.7998,19755
2002-10-16,0.7995,0.809,0.795,0.7996,20612
2002-10-17,0.7995,0.809,0.788,0.8077,19176
2002-10-18,0.8075,0.808,0.797,0.8035,14622
2002-10-21,0.801,0.8025,0.76,0.7629,26216
2002-10-22,0.763,0.7677,0.746,0.7578,23217
2002-10-23,0.7595,0.7625,0.749,0.7567,13540
2002-10-24,0.7575,0.763,0.753,0.7597,12475
2002-10-25,0.7575,0.762,0.7245,0.7276,17419
2002-10-28,0.7311,0.7365,0.716,0.7308,15934
2002-10-29,0.7305,0.733,0.713,0.7155,15647
2002-10-30,0.7165,0.738,0.7155,0.7277,18800
2002-10-31,0.7274,0.7475,0.7274,0.7438,15281
2002-11-01,0.748,0.7565,0.7405,0.7416,22296
2002-11-04,0.742,0.7475,0.7315,0.7333,25254
2002-11-05,0.7333,0.7348,0.7175,0.718,30437
2002-11-06,0.719,0.7225,0.701,0.7079,27438
2002-11-07,0.7125,0.7239,0.695,0.6962,27871
2002-11-08,0.697,0.703,0.6875,0.6888,22556
2002-11-11,0.6888,0.7048,0.685,0.6885,25226
2002-11-12,0.6885,0.698,0.687,0.6901,19297
2002-11-13,0.6901,0.6989,0.663,0.6725,29091
2002-11-14,0.673,0.678,0.664,0.6769,20932
2002-11-15,0.678,0.6925,0.673,0.6885,20254
2002-11-18,0.723,0.7265,0.695,0.7228,23490
2002-11-19,0.723,0.738,0.7175,0.7217,25044
2002-11-20,0.72,0.748,0.7175,0.7451,32693
2002-11-21,0.743,0.7535,0.738,0.7493,30895
2002-11-22,0.7483,0.77,0.7475,0.7664,22122
2002-11-25,0.767,0.7775,0.749,0.7504,27897
2002-11-26,0.7505,0.761,0.745,0.7575,25345
2002-11-27,0.7565,0.772,0.752,0.7571,5619
2002-12-02,0.761,0.779,0.759,0.7739,22224
2002-12-03,0.7735,0.786,0.7665,0.775,27074
2002-12-04,0.775,0.7772,0.744,0.7454,38583
2002-12-05,0.7455,0.764,0.7455,0.7562,23589
2002-12-06,0.7585,0.767,0.745,0.7473,29489
2002-12-09,0.7571,0.7635,0.754,0.7582,23736
2002-12-10,0.761,0.776,0.747,0.7719,36432
2002-12-11,0.774,0.781,0.765,0.7687,25957
2002-12-12,0.77,0.797,0.7685,0.7925,30847
2002-12-13,0.7924,0.8235,0.7924,0.8156,29570
2002-12-16,0.8205,0.858,0.8205,0.8564,30770
2002-12-17,0.8395,0.854,0.837,0.8395,24279
2002-12-18,0.8395,0.87,0.834,0.8553,24687
2002-12-19,0.855,0.8805,0.856,0.8606,27798
2002-12-20,0.861,0.868,0.852,0.8595,19526
2002-12-23,0.868,0.902,0.868,0.8962,19344
2002-12-24,0.898,0.906,0.892,0.9049,10437
2002-12-26,0.904,0.915,0.8925,0.9091,12072
2002-12-27,0.91,0.9125,0.894,0.9079,15574
2002-12-30,0.915,0.9255,0.866,0.8674,23281
2002-12-31,0.867,0.877,0.8425,0.8655,7493
2003-01-02,0.8797,0.89,0.8695,0.8809,28446
2003-01-03,0.8855,0.92,0.8833,0.9182,26314
2003-01-06,0.918,0.9286,0.884,0.8879,30208
2003-01-07,0.889,0.8945,0.838,0.8488,36017
2003-01-08,0.8523,0.856,0.812,0.8321,38979
2003-01-09,0.8345,0.878,0.8335,0.875,30067
2003-01-10,0.875,0.8845,0.858,0.8653,31364
2003-01-13,0.858,0.888,0.857,0.8838,25244
2003-01-14,0.8845,0.903,0.8765,0.8916,30121
2003-01-15,0.892,0.916,0.887,0.9086,33037
2003-01-16,0.909,0.922,0.891,0.8967,30246
2003-01-17,0.896,0.901,0.874,0.8986,25360
2003-01-21,0.8987,0.9154,0.8775,0.8947,26128
2003-01-22,0.8945,0.914,0.885,0.9119,25322
2003-01-23,0.9119,0.9325,0.895,0.9153,30158
2003-01-24,0.9125,0.953,0.9085,0.9502,26934
2003-01-27,0.95,0.961,0.932,0.9343,23771
2003-01-28,0.933,0.942,0.922,0.9304,25123
2003-01-29,0.93,0.975,0.928,0.9713,27948
2003-01-30,0.965,0.985,0.961,0.9805,22274
2003-01-31,0.98,0.9805,0.948,0.9588,6501
2003-02-03,0.9207,0.9304,0.915,0.9181,22505
2003-02-04,0.921,0.967,0.9131,0.9619,28153
2003-02-05,0.9575,1.0,0.9575,0.994,28194
2003-02-06,0.993,1.049,0.993,1.0271,34438
2003-02-07,1.026,1.113,1.026,1.0957,31374
2003-02-10,1.093,1.1148,1.042,1.0443,32442
2003-02-11,1.046,1.06,1.03,1.0576,33110
2003-02-12,1.056,1.079,1.005,1.0305,32494
2003-02-13,1.0305,1.055,1.03,1.0528,26540
2003-02-14,1.0525,1.066,1.0425,1.0607,22866
2003-02-18,1.0595,1.078,1.0471,1.0654,16092
2003-02-19,1.0654,1.1025,1.055,1.0993,25102
2003-02-20,1.099,1.135,1.0565,1.0587,23744
2003-02-21,1.0605,1.12,1.059,1.1085,20234
2003-02-24,1.1065,1.1535,1.1045,1.1467,18781
2003-02-25,1.1525,1.18,1.118,1.1226,29678
2003-02-26,1.126,1.16,1.115,1.1549,24983
2003-02-27,1.1575,1.18,1.125,1.1543,19797
2003-02-28,1.1525,1.31,1.1465,1.2559,24866
2003-03-03,1.074,1.074,1.03,1.036,22644
2003-03-04,1.036,1.067,1.0354,1.0486,21695
2003-03-05,1.0515,1.0681,1.02,1.0439,27356
2003-03-06,1.052,1.058,1.037,1.0556,18180
2003-03-07,1.0555,1.1155,1.0555,1.1085,27424
2003-03-10,1.102,1.13,1.085,1.0857,26145
2003-03-11,1.087,1.091,1.025,1.0302,30223
2003-03-12,1.032,1.055,1.019,1.0352,28189
2003-03-13,1.035,1.042,0.957,0.9671,29183
2003-03-14,0.97,0.9725,0.917,0.9407,24289
2003-03-17,0.95,0.9731,0.91,0.9157,18871
2003-03-18,0.915,0.916,0.8495,0.8578,18219
2003-03-19,0.849,0.8812,0.831,0.8361,17514
2003-03-20,0.831,0.87,0.7978,0.8244,16969
2003-03-21,0.824,0.833,0.75,0.7556,15665
2003-03-24,0.777,0.7969,0.768,0.7837,14135
2003-03-25,0.789,0.7995,0.725,0.7349,16677
2003-03-26,0.737,0.7555,0.735,0.7441,12763
2003-03-27,0.7485,0.815,0.7455,0.8115,13459
2003-03-28,0.8115,0.854,0.8,0.8325,16252
2003-03-31,0.8325,0.856,0.76,0.7924,11458
2003-04-01,0.778,0.779,0.736,0.7409,17635
2003-04-02,0.741,0.741,0.712,0.7186,16816
2003-04-03,0.7204,0.737,0.7033,0.7317,17842
2003-04-04,0.7305,0.7346,0.7055,0.726,15332
2003-04-07,0.724,0.7375,0.6955,0.7164,21911
2003-04-08,0.7152,0.731,0.7025,0.718,15839
2003-04-09,0.72,0.749,0.718,0.7429,18791
2003-04-10,0.7428,0.7525,0.708,0.7161,24254
2003-04-11,0.718,0.729,0.7005,0.7245,15994
2003-04-14,0.73,0.757,0.714,0.7475,19119
2003-04-15,0.745,0.775,0.74,0.7726,15376
2003-04-16,0.773,0.79,0.745,0.7649,18665
2003-04-17,0.766,0.779,0.761,0.7736,15357
2003-04-21,0.7735,0.807,0.767,0.8008,15089
2003-04-22,0.797,0.7999,0.776,0.7786,15010
2003-04-23,0.7781,0.783,0.744,0.7507,14288
2003-04-24,0.7515,0.776,0.748,0.773,13449
2003-04-25,0.775,0.783,0.763,0.766,10942
2003-04-28,0.7595,0.7625,0.73,0.7314,12231
2003-04-29,0.729,0.747,0.727,0.7304,11278
2003-04-30,0.7385,0.774,0.7205,0.7614,12312
2003-05-01,0.687,0.705,0.687,0.691,14084
2003-05-02,0.693,0.705,0.669,0.6792,23962
2003-05-05,0.677,0.709,0.677,0.7051,19261
2003-05-06,0.7047,0.7062,0.673,0.6778,25804
2003-05-07,0.678,0.695,0.675,0.6893,21161
2003-05-08,0.6915,0.722,0.6818,0.7097,28495
2003-05-09,0.7124,0.725,0.7064,0.7189,18334
2003-05-12,0.719,0.743,0.7065,0.7082,25638
2003-05-13,0.709,0.744,0.708,0.7418,17773
2003-05-14,0.7428,0.768,0.726,0.7641,19140
2003-05-15,0.765,0.772,0.744,0.7504,17722
2003-05-16,0.7503,0.763,0.743,0.7556,15059
2003-05-19,0.7565,0.765,0.727,0.7292,16994
2003-05-20,0.737,0.738,0.7175,0.7331,15511
2003-05-21,0.733,0.759,0.733,0.7475,14070
2003-05-22,0.748,0.751,0.728,0.7437,13323
2003-05-23,0.744,0.7535,0.742,0.744,9982
2003-05-27,0.7441,0.755,0.7315,0.746,19700
2003-05-28,0.744,0.746,0.728,0.7296,14441
2003-05-29,0.731,0.755,0.72,0.7465,13312
2003-05-30,0.7465,0.762,0.744,0.7542,9091
2003-06-02,0.7561,0.7765,0.7486,0.7659,23588
2003-06-03,0.766,0.774,0.7585,0.7652,18918
2003-06-04,0.765,0.781,0.746,0.7522,26124
2003-06-05,0.7519,0.774,0.745,0.7723,18382
2003-06-06,0.774,0.784,0.768,0.7818,16718
2003-06-09,0.782,0.793,0.7705,0.779,18609
2003-06-10,0.779,0.789,0.768,0.7874,16712
2003-06-11,0.787,0.798,0.78,0.791,18756
2003-06-12,0.79,0.79,0.758,0.7642,22918
2003-06-13,0.7645,0.767,0.727,0.7422,24553
2003-06-16,0.745,0.758,0.7335,0.7439,16708
2003-06-17,0.7421,0.753,0.74,0.7519,12889
2003-06-18,0.7515,0.752,0.725,0.7448,23051
2003-06-19,0.7416,0.742,0.729,0.734,16804
2003-06-20,0.7325,0.7645,0.732,0.7567,17389
2003-06-23,0.7569,0.763,0.746,0.7504,19214
2003-06-24,0.7465,0.751,0.74,0.7447,12584
2003-06-25,0.7451,0.781,0.7423,0.7791,16492
2003-06-26,0.7785,0.779,0.748,0.7488,14631
2003-06-27,0.75,0.765,0.747,0.7595,13114
2003-06-30,0.7606,0.784,0.7575,0.7808,10249
2003-07-01,0.782,0.796,0.772,0.7902,19433
2003-07-02,0.7905,0.795,0.775,0.7833,17467
2003-07-03,0.783,0.799,0.779,0.7808,15054
2003-07-07,0.7745,0.78,0.769,0.7748,15841
2003-07-08,0.7756,0.7825,0.7585,0.7791,32426
2003-07-09,0.78,0.806,0.778,0.8047,23210
2003-07-10,0.804,0.8185,0.8005,0.8046,23184
2003-07-11,0.8145,0.822,0.7997,0.8065,19870
2003-07-14,0.805,0.8172,0.7965,0.8062,18748
2003-07-15,0.805,0.815,0.799,0.8133,16726
2003-07-16,0.8125,0.819,0.7825,0.7891,25625
2003-07-17,0.789,0.801,0.789,0.7968,13841
2003-07-18,0.7985,0.806,0.789,0.8012,19096
2003-07-21,0.8012,0.8042,0.784,0.7958,15579
2003-07-22,0.795,0.795,0.753,0.7564,26664
2003-07-23,0.755,0.772,0.75,0.765,17465
2003-07-24,0.768,0.778,0.7585,0.7773,19167
2003-07-25,0.778,0.785,0.7698,0.7769,12679
2003-07-28,0.774,0.781,0.7625,0.7738,12211
2003-07-29,0.774,0.785,0.768,0.7779,13921
2003-07-30,0.78,0.8,0.774,0.7966,11180
2003-07-31,0.7978,0.81,0.789,0.7933,9122
2003-08-01,0.7995,0.854,0.799,0.8512,34054
2003-08-04,0.8493,0.852,0.833,0.8347,30622
2003-08-05,0.8341,0.856,0.833,0.8463,24019
2003-08-06,0.846,0.8585,0.826,0.834,23832
2003-08-07,0.834,0.856,0.8335,0.8545,21199
2003-08-08,0.854,0.8605,0.8325,0.8433,21237
2003-08-11,0.839,0.84,0.831,0.8354,16810
2003-08-12,0.8355,0.844,0.817,0.8341,32406
2003-08-13,0.8335,0.8396,0.804,0.807,23032
2003-08-14,0.8105,0.815,0.79,0.8138,21227
2003-08-15,0.81,0.8285,0.8,0.8051,10470
2003-08-18,0.815,0.8195,0.79,0.7949,15579
2003-08-19,0.7963,0.805,0.78,0.7918,30709
2003-08-20,0.792,0.808,0.7878,0.8024,15427
2003-08-21,0.8025,0.85,0.8025,0.833,21400
2003-08-22,0.8345,0.838,0.825,0.83,20896
2003-08-25,0.83,0.845,0.818,0.824,14162
2003-08-26,0.82,0.831,0.8191,0.8284,13519
2003-08-27,0.8285,0.83,0.8055,0.8067,16586
2003-08-28,0.806,0.8145,0.8055,0.8088,15115
2003-08-29,0.81,0.828,0.8093,0.8187,1486
2003-09-02,0.82,0.8245,0.77,0.7709,40994
2003-09-03,0.7745,0.7831,0.763,0.7754,32481
2003-09-04,0.7755,0.78,0.75,0.7652,29509
2003-09-05,0.764,0.77,0.756,0.7599,24522
2003-09-08,0.759,0.775,0.754,0.7586,27645
2003-09-09,0.758,0.7695,0.758,0.7677,21887
2003-09-10,0.77,0.7735,0.754,0.7718,23491
2003-09-11,0.7725,0.7758,0.752,0.7555,20651
2003-09-12,0.7555,0.7633,0.738,0.7477,25799
2003-09-15,0.7515,0.7545,0.738,0.747,20160
2003-09-16,0.747,0.7499,0.7295,0.7348,19725
2003-09-17,0.7365,0.7391,0.709,0.7115,25029
2003-09-18,0.713,0.715,0.702,0.7074,20054
2003-09-19,0.7085,0.715,0.695,0.6989,22097
2003-09-22,0.7,0.7125,0.6938,0.7019,18396
2003-09-23,0.7026,0.719,0.7026,0.7083,18468
2003-09-24,0.711,0.752,0.706,0.7452,25384
2003-09-25,0.745,0.7545,0.7385,0.7411,14461
2003-09-26,0.7415,0.753,0.732,0.7485,14292
2003-09-29,0.75,0.763,0.75,0.756,18469
2003-09-30,0.756,0.785,0.755,0.7778,10963
2003-10-01,0.785,0.8,0.78,0.7985,26181
2003-10-02,0.7985,0.818,0.797,0.8083,27021
2003-10-03,0.8075,0.819,0.7961,0.8179,20729
2003-10-06,0.8179,0.827,0.811,0.8124,18133
2003-10-07,0.8135,0.82,0.806,0.8191,20543
2003-10-08,0.8189,0.822,0.8015,0.812,23218
2003-10-09,0.81,0.863,0.8038,0.8542,36815
2003-10-10,0.854,0.898,0.8477,0.882,23174
2003-10-13,0.8815,0.882,0.869,0.8724,17530
2003-10-14,0.8727,0.8875,0.864,0.8728,21766
2003-10-15,0.872,0.877,0.865,0.8688,11686
2003-10-16,0.8688,0.8766,0.86,0.8626,10491
2003-10-17,0.8645,0.8645,0.811,0.8314,18530
2003-10-20,0.8225,0.837,0.807,0.8234,17221
2003-10-21,0.824,0.8369,0.822,0.8259,15611
2003-10-22,0.8258,0.8425,0.814,0.816,18167
2003-10-23,0.816,0.831,0.806,0.8288,12868
2003-10-24,0.83,0.8418,0.816,0.8211,17028
2003-10-27,0.8231,0.824,0.8025,0.8086,13984
2003-10-28,0.807,0.8125,0.798,0.7997,15241
2003-10-29,0.8,0.813,0.7875,0.7879,13389
2003-10-30,0.788,0.7896,0.769,0.7728,13338
2003-10-31,0.773,0.792,0.773,0.7858,9879
2003-11-03,0.799,0.806,0.785,0.7855,20817
2003-11-04,0.779,0.787,0.775,0.7786,19771
2003-11-05,0.779,0.8285,0.778,0.8263,31406
2003-11-06,0.8225,0.834,0.815,0.8222,27847
2003-11-07,0.8239,0.846,0.8215,0.8358,22061
2003-11-10,0.8395,0.847,0.828,0.8322,17623
2003-11-11,0.8326,0.8465,0.831,0.8441,17054
2003-11-12,0.8441,0.855,0.833,0.8469,21475
2003-11-13,0.846,0.866,0.838,0.8645,23983
2003-11-14,0.8645,0.887,0.8631,0.8797,24190
2003-11-17,0.876,0.876,0.855,0.8594,17867
2003-11-18,0.8593,0.905,0.851,0.8992,26551
2003-11-19,0.897,0.9075,0.879,0.8876,23418
2003-11-20,0.8876,0.905,0.871,0.8741,19952
2003-11-21,0.874,0.886,0.865,0.8686,22522
2003-11-24,0.8689,0.8689,0.817,0.8203,27905
2003-11-25,0.8206,0.83,0.805,0.8188,22847
2003-11-26,0.82,0.84,0.82,0.8349,14260
2003-12-01,0.842,0.842,0.823,0.834,17978
2003-12-02,0.8335,0.869,0.832,0.8626,29290
2003-12-03,0.8615,0.869,0.849,0.8662,24378
2003-12-04,0.8662,0.893,0.848,0.8819,28118
2003-12-05,0.8825,0.889,0.8625,0.8636,27122
2003-12-08,0.8635,0.917,0.8635,0.9054,33862
2003-12-09,0.9035,0.907,0.885,0.8866,29564
2003-12-10,0.887,0.914,0.876,0.8884,30710
2003-12-11,0.888,0.8935,0.872,0.8848,21272
2003-12-12,0.884,0.927,0.884,0.9256,24425
2003-12-15,0.91,0.93,0.895,0.9206,27947
2003-12-16,0.921,0.9281,0.9095,0.9184,20478
2003-12-17,0.917,0.95,0.9161,0.9418,25523
2003-12-18,0.941,0.976,0.931,0.9642,31578
2003-12-19,0.964,0.969,0.935,0.9379,23158
2003-12-22,0.9399,0.9399,0.893,0.8941,22957
2003-12-23,0.892,0.898,0.875,0.892,18824
2003-12-24,0.8975,0.915,0.891,0.9108,14649
2003-12-29,0.909,0.909,0.891,0.9013,13854
2003-12-30,0.9025,0.934,0.9005,0.9294,21240
2003-12-31,0.93,0.934,0.9,0.9127,9759
2004-01-05,0.9189,0.971,0.9138,0.9684,26574
2004-01-06,0.9695,0.9958,0.965,0.9774,29247
2004-01-07,0.976,0.985,0.954,0.9661,27568
2004-01-08,0.965,0.986,0.957,0.9841,30867
2004-01-09,0.987,1.02,0.987,1.0096,36502
